method_key,method_label,image_id,haze_level,psnr,ssim_gaussian11,deltaE00
psmbnet,PSMB-Net,satehaze1k_test_moderate_022,moderate,27.452783584594727,0.9442899227142334,4.621614933013916
psmbnet,PSMB-Net,satehaze1k_test_moderate_023,moderate,28.338058471679688,0.9480473399162292,4.456537246704102
psmbnet,PSMB-Net,satehaze1k_test_moderate_024,moderate,28.104595184326172,0.946159839630127,4.457102298736572
psmbnet,PSMB-Net,satehaze1k_test_moderate_025,moderate,27.33351707458496,0.9439635872840881,4.026199817657471
psmbnet,PSMB-Net,satehaze1k_test_moderate_026,moderate,27.932310104370117,0.9513580799102783,4.173974514007568
psmbnet,PSMB-Net,satehaze1k_test_moderate_027,moderate,28.52114486694336,0.9444664716720581,4.370807647705078
psmbnet,PSMB-Net,satehaze1k_test_moderate_028,moderate,27.32027816772461,0.9402400255203247,4.484109401702881
psmbnet,PSMB-Net,satehaze1k_test_moderate_029,moderate,24.20986557006836,0.9042797088623047,5.451632976531982
psmbnet,PSMB-Net,satehaze1k_test_moderate_030,moderate,26.36907958984375,0.928565263748169,4.963805675506592
psmbnet,PSMB-Net,satehaze1k_test_moderate_031,moderate,25.766565322875977,0.9298945665359497,4.728593826293945
psmbnet,PSMB-Net,satehaze1k_test_moderate_032,moderate,28.088909149169922,0.9406141042709351,4.258800029754639
psmbnet,PSMB-Net,satehaze1k_test_moderate_033,moderate,28.275300979614258,0.9448379278182983,4.46497106552124
psmbnet,PSMB-Net,satehaze1k_test_moderate_034,moderate,26.851770401000977,0.946624219417572,4.360767841339111
psmbnet,PSMB-Net,satehaze1k_test_moderate_035,moderate,27.171096801757812,0.9539011120796204,4.160598278045654
psmbnet,PSMB-Net,satehaze1k_test_moderate_036,moderate,27.152376174926758,0.9369030594825745,4.557938575744629
psmbnet,PSMB-Net,satehaze1k_test_moderate_037,moderate,26.681203842163086,0.9448097944259644,4.296369552612305
psmbnet,PSMB-Net,satehaze1k_test_moderate_038,moderate,27.919803619384766,0.9372005462646484,4.323025226593018
psmbnet,PSMB-Net,satehaze1k_test_moderate_039,moderate,27.488079071044922,0.9490486979484558,3.987100124359131
psmbnet,PSMB-Net,satehaze1k_test_moderate_040,moderate,27.286060333251953,0.9373955130577087,4.548389911651611
psmbnet,PSMB-Net,satehaze1k_test_moderate_041,moderate,25.543560028076172,0.9196786880493164,5.758199691772461
psmbnet,PSMB-Net,satehaze1k_test_moderate_042,moderate,27.607343673706055,0.9421175122261047,4.383859157562256
psmbnet,PSMB-Net,satehaze1k_test_moderate_043,moderate,23.96286964416504,0.9062396883964539,5.110402584075928
psmbnet,PSMB-Net,satehaze1k_test_moderate_044,moderate,27.677806854248047,0.939983069896698,4.541507720947266
psmbnet,PSMB-Net,satehaze1k_test_moderate_045,moderate,26.92724609375,0.904401421546936,4.660245418548584
psmbnet,PSMB-Net,satehaze1k_test_thick_001,thick,21.055320739746094,0.8170178532600403,7.7856340408325195
psmbnet,PSMB-Net,satehaze1k_test_thick_002,thick,22.3526611328125,0.811065673828125,7.737482070922852
psmbnet,PSMB-Net,satehaze1k_test_thick_003,thick,21.460676193237305,0.8221534490585327,8.505304336547852
psmbnet,PSMB-Net,satehaze1k_test_thick_004,thick,22.05963897705078,0.8283239006996155,7.289872646331787
psmbnet,PSMB-Net,satehaze1k_test_thick_005,thick,22.435443878173828,0.84830641746521,7.912038326263428
psmbnet,PSMB-Net,satehaze1k_test_thick_006,thick,21.45443344116211,0.8399800658226013,8.443138122558594
psmbnet,PSMB-Net,satehaze1k_test_thick_007,thick,20.575544357299805,0.8107755184173584,8.000269889831543
psmbnet,PSMB-Net,satehaze1k_test_thick_008,thick,21.63888168334961,0.836647093296051,8.185787200927734
psmbnet,PSMB-Net,satehaze1k_test_thick_009,thick,21.858028411865234,0.8156107068061829,7.99918794631958
psmbnet,PSMB-Net,satehaze1k_test_thick_010,thick,22.555530548095703,0.8030548691749573,8.042913436889648
psmbnet,PSMB-Net,satehaze1k_test_thick_011,thick,21.44055938720703,0.8277069330215454,7.659229278564453
psmbnet,PSMB-Net,satehaze1k_test_thick_012,thick,21.834430694580078,0.7909615635871887,8.009383201599121
psmbnet,PSMB-Net,satehaze1k_test_thick_013,thick,22.305910110473633,0.8422328233718872,7.198141098022461
psmbnet,PSMB-Net,satehaze1k_test_thick_014,thick,20.623306274414062,0.7923097014427185,9.153000831604004
